# format: as|source|type
# date: 20200101
# name: as2type
# exe: type-convert-amogh.pl
# files: 20200101.merged.class.txt
# types: Content|Enterprise|Transit/Access
197978|CAIDA_class|Enterprise
197979|CAIDA_class|Transit/Access
197981|peerDB_class|Transit/Access
197982|CAIDA_class|Enterprise
197985|peerDB_class|Transit/Access
197986|CAIDA_class|Transit/Access
197987|CAIDA_class|Transit/Access
197988|CAIDA_class|Content
197989|CAIDA_class|Content
197990|CAIDA_class|Transit/Access
197991|CAIDA_class|Transit/Access
197994|CAIDA_class|Transit/Access
197997|CAIDA_class|Enterprise
197998|CAIDA_class|Transit/Access
197999|peerDB_class|Transit/Access
198000|CAIDA_class|Transit/Access
198001|CAIDA_class|Transit/Access
198002|CAIDA_class|Transit/Access
198003|CAIDA_class|Enterprise
198004|peerDB_class|Transit/Access
198007|peerDB_class|Transit/Access
198008|CAIDA_class|Transit/Access
198009|CAIDA_class|Enterprise
198011|CAIDA_class|Enterprise
198012|manual_class|Enterprise
198013|CAIDA_class|Transit/Access
198014|CAIDA_class|Enterprise
198015|CAIDA_class|Transit/Access
198017|CAIDA_class|Transit/Access
198018|peerDB_class|Enterprise
198019|CAIDA_class|Enterprise
198021|CAIDA_class|Enterprise
198023|CAIDA_class|Transit/Access
198024|CAIDA_class|Transit/Access
198028|CAIDA_class|Enterprise
198029|CAIDA_class|Transit/Access
198030|CAIDA_class|Enterprise
198031|CAIDA_class|Transit/Access
198032|CAIDA_class|Enterprise
198033|CAIDA_class|Enterprise
198034|peerDB_class|Content
198035|peerDB_class|Transit/Access
198036|manual_class|Enterprise
198038|CAIDA_class|Transit/Access
198039|CAIDA_class|Enterprise
198040|peerDB_class|Transit/Access
198041|CAIDA_class|Transit/Access
198042|CAIDA_class|Enterprise
198043|CAIDA_class|Transit/Access
198045|CAIDA_class|Transit/Access
198046|CAIDA_class|Transit/Access
198047|peerDB_class|Content
198048|CAIDA_class|Transit/Access
198049|CAIDA_class|Enterprise
198050|peerDB_class|Transit/Access
198051|CAIDA_class|Enterprise
198052|CAIDA_class|Transit/Access
198054|CAIDA_class|Transit/Access
198056|CAIDA_class|Transit/Access
198060|CAIDA_class|Transit/Access
198061|CAIDA_class|Enterprise
198062|CAIDA_class|Enterprise
198063|CAIDA_class|Enterprise
198064|CAIDA_class|Transit/Access
198066|CAIDA_class|Content
198067|CAIDA_class|Transit/Access
198068|CAIDA_class|Content
198069|CAIDA_class|Enterprise
198070|CAIDA_class|Content
198072|CAIDA_class|Transit/Access
198073|CAIDA_class|Transit/Access
198074|CAIDA_class|Enterprise
198075|CAIDA_class|Transit/Access
198076|CAIDA_class|Enterprise
198081|peerDB_class|Transit/Access
198082|CAIDA_class|Transit/Access
198083|CAIDA_class|Transit/Access
198085|CAIDA_class|Enterprise
198086|CAIDA_class|Transit/Access
198089|CAIDA_class|Transit/Access
198090|CAIDA_class|Transit/Access
198091|peerDB_class|Transit/Access
198093|CAIDA_class|Transit/Access
198094|CAIDA_class|Enterprise
198095|peerDB_class|Transit/Access
198096|CAIDA_class|Transit/Access
198098|CAIDA_class|Transit/Access
198099|CAIDA_class|Enterprise
198101|CAIDA_class|Transit/Access
198102|CAIDA_class|Transit/Access
198103|CAIDA_class|Transit/Access
198106|CAIDA_class|Transit/Access
198108|CAIDA_class|Enterprise
198109|CAIDA_class|Enterprise
198110|CAIDA_class|Transit/Access
198111|CAIDA_class|Transit/Access
198112|CAIDA_class|Transit/Access
198114|CAIDA_class|Transit/Access
198115|CAIDA_class|Transit/Access
198116|CAIDA_class|Enterprise
198117|CAIDA_class|Enterprise
198122|CAIDA_class|Transit/Access
198124|CAIDA_class|Enterprise
198126|peerDB_class|Transit/Access
198127|CAIDA_class|Enterprise
198128|CAIDA_class|Transit/Access
198129|CAIDA_class|Transit/Access
198130|CAIDA_class|Transit/Access
198131|CAIDA_class|Enterprise
198133|CAIDA_class|Transit/Access
198134|CAIDA_class|Enterprise
198137|CAIDA_class|Content
198138|CAIDA_class|Transit/Access
198139|CAIDA_class|Content
198140|CAIDA_class|Transit/Access
198141|CAIDA_class|Enterprise
198142|CAIDA_class|Transit/Access
198143|CAIDA_class|Content
198144|CAIDA_class|Transit/Access
198145|CAIDA_class|Enterprise
198146|CAIDA_class|Transit/Access
198147|CAIDA_class|Transit/Access
198148|CAIDA_class|Transit/Access
198151|peerDB_class|Transit/Access
198152|CAIDA_class|Enterprise
198153|CAIDA_class|Transit/Access
198155|CAIDA_class|Enterprise
198156|CAIDA_class|Transit/Access
198157|CAIDA_class|Transit/Access
198158|CAIDA_class|Transit/Access
198159|CAIDA_class|Transit/Access
198161|CAIDA_class|Transit/Access
198162|CAIDA_class|Content
198163|CAIDA_class|Enterprise
198164|CAIDA_class|Enterprise
198167|peerDB_class|Content
198168|CAIDA_class|Enterprise
198169|CAIDA_class|Transit/Access
198171|CAIDA_class|Transit/Access
198172|CAIDA_class|Transit/Access
198173|CAIDA_class|Enterprise
198175|CAIDA_class|Enterprise
198176|CAIDA_class|Enterprise
198177|CAIDA_class|Transit/Access
198179|CAIDA_class|Enterprise
198181|CAIDA_class|Enterprise
198182|CAIDA_class|Transit/Access
198184|peerDB_class|Transit/Access
198185|CAIDA_class|Transit/Access
198186|CAIDA_class|Transit/Access
198187|peerDB_class|Transit/Access
198188|CAIDA_class|Transit/Access
198189|CAIDA_class|Enterprise
198190|CAIDA_class|Enterprise
198191|CAIDA_class|Transit/Access
198192|CAIDA_class|Transit/Access
198193|peerDB_class|Transit/Access
198194|CAIDA_class|Enterprise
198195|CAIDA_class|Enterprise
198197|CAIDA_class|Enterprise
198199|CAIDA_class|Enterprise
198200|CAIDA_class|Enterprise
198202|CAIDA_class|Enterprise
198203|peerDB_class|Transit/Access
198204|CAIDA_class|Enterprise
198205|CAIDA_class|Enterprise
198206|CAIDA_class|Transit/Access
198207|CAIDA_class|Enterprise
198208|CAIDA_class|Transit/Access
198210|CAIDA_class|Enterprise
198211|CAIDA_class|Transit/Access
198212|CAIDA_class|Transit/Access
198213|CAIDA_class|Transit/Access
198214|peerDB_class|Transit/Access
198215|CAIDA_class|Enterprise
198216|peerDB_class|Transit/Access
198217|CAIDA_class|Enterprise
198218|CAIDA_class|Transit/Access
198220|CAIDA_class|Transit/Access
198221|CAIDA_class|Enterprise
198222|CAIDA_class|Enterprise
198223|CAIDA_class|Enterprise
198224|CAIDA_class|Content
198225|CAIDA_class|Transit/Access
198226|CAIDA_class|Content
198227|CAIDA_class|Transit/Access
198228|CAIDA_class|Transit/Access
198230|CAIDA_class|Transit/Access
198232|CAIDA_class|Transit/Access
198235|peerDB_class|Transit/Access
198237|CAIDA_class|Transit/Access
198238|CAIDA_class|Enterprise
198239|peerDB_class|Content
198240|CAIDA_class|Transit/Access
198241|CAIDA_class|Enterprise
198242|CAIDA_class|Enterprise
198244|CAIDA_class|Transit/Access
198245|CAIDA_class|Enterprise
198247|CAIDA_class|Transit/Access
198248|CAIDA_class|Transit/Access
198249|peerDB_class|Content
198251|CAIDA_class|Enterprise
198252|CAIDA_class|Transit/Access
198253|CAIDA_class|Enterprise
198254|CAIDA_class|Transit/Access
198255|CAIDA_class|Transit/Access
198258|CAIDA_class|Enterprise
198259|CAIDA_class|Transit/Access
198260|CAIDA_class|Enterprise
198261|CAIDA_class|Enterprise
198262|CAIDA_class|Enterprise
198263|CAIDA_class|Transit/Access
198264|CAIDA_class|Enterprise
198269|peerDB_class|Transit/Access
198270|CAIDA_class|Transit/Access
198271|peerDB_class|Transit/Access
198272|CAIDA_class|Transit/Access
198273|CAIDA_class|Enterprise
198274|CAIDA_class|Enterprise
198277|CAIDA_class|Transit/Access
198278|CAIDA_class|Enterprise
198279|CAIDA_class|Transit/Access
198280|CAIDA_class|Enterprise
198281|CAIDA_class|Enterprise
198282|CAIDA_class|Transit/Access
198283|CAIDA_class|Enterprise
198284|CAIDA_class|Transit/Access
198285|CAIDA_class|Enterprise
198288|peerDB_class|Content
198289|CAIDA_class|Enterprise
198290|peerDB_class|Enterprise
198291|peerDB_class|Transit/Access
198292|CAIDA_class|Transit/Access
198293|CAIDA_class|Transit/Access
198295|CAIDA_class|Transit/Access
198296|CAIDA_class|Transit/Access
198297|CAIDA_class|Transit/Access
198298|CAIDA_class|Enterprise
198300|CAIDA_class|Enterprise
198301|CAIDA_class|Transit/Access
198303|CAIDA_class|Enterprise
198307|CAIDA_class|Enterprise
198309|CAIDA_class|Transit/Access
198310|CAIDA_class|Transit/Access
198311|CAIDA_class|Transit/Access
198312|CAIDA_class|Transit/Access
198314|CAIDA_class|Enterprise
198317|peerDB_class|Transit/Access
198319|CAIDA_class|Enterprise
198320|CAIDA_class|Transit/Access
198321|CAIDA_class|Enterprise
198323|CAIDA_class|Transit/Access
198324|CAIDA_class|Enterprise
198325|CAIDA_class|Transit/Access
198326|CAIDA_class|Transit/Access
198327|CAIDA_class|Transit/Access
198328|CAIDA_class|Transit/Access
198329|CAIDA_class|Enterprise
198330|peerDB_class|Enterprise
198331|CAIDA_class|Transit/Access
198333|CAIDA_class|Transit/Access
198334|peerDB_class|Enterprise
198335|peerDB_class|Transit/Access
198336|CAIDA_class|Transit/Access
198337|CAIDA_class|Enterprise
198338|CAIDA_class|Transit/Access
198340|CAIDA_class|Content
198343|CAIDA_class|Enterprise
198344|CAIDA_class|Enterprise
198345|CAIDA_class|Transit/Access
198346|CAIDA_class|Content
198347|CAIDA_class|Enterprise
198348|CAIDA_class|Enterprise
198349|CAIDA_class|Transit/Access
198350|CAIDA_class|Enterprise
198352|CAIDA_class|Transit/Access
198354|CAIDA_class|Transit/Access
198355|CAIDA_class|Transit/Access
198356|CAIDA_class|Transit/Access
198357|CAIDA_class|Transit/Access
198358|CAIDA_class|Enterprise
198359|CAIDA_class|Enterprise
198360|CAIDA_class|Transit/Access
198362|peerDB_class|Content
198363|CAIDA_class|Transit/Access
198365|CAIDA_class|Enterprise
198367|CAIDA_class|Transit/Access
198368|CAIDA_class|Transit/Access
198370|CAIDA_class|Content
198371|CAIDA_class|Transit/Access
198372|CAIDA_class|Enterprise
198374|peerDB_class|Transit/Access
198375|CAIDA_class|Transit/Access
198376|CAIDA_class|Enterprise
198377|CAIDA_class|Transit/Access
198379|CAIDA_class|Transit/Access
198380|peerDB_class|Transit/Access
198381|CAIDA_class|Transit/Access
198382|CAIDA_class|Transit/Access
198384|CAIDA_class|Transit/Access
198385|peerDB_class|Transit/Access
198386|CAIDA_class|Enterprise
198387|CAIDA_class|Transit/Access
198388|CAIDA_class|Enterprise
198389|peerDB_class|Transit/Access
198390|CAIDA_class|Enterprise
198392|CAIDA_class|Transit/Access
198393|CAIDA_class|Transit/Access
198394|CAIDA_class|Transit/Access
198395|CAIDA_class|Transit/Access
198397|CAIDA_class|Transit/Access
198398|CAIDA_class|Transit/Access
198399|peerDB_class|Transit/Access
198401|peerDB_class|Transit/Access
198402|CAIDA_class|Transit/Access
198403|CAIDA_class|Transit/Access
198406|CAIDA_class|Transit/Access
198408|peerDB_class|Transit/Access
198410|CAIDA_class|Enterprise
198411|CAIDA_class|Transit/Access
198412|peerDB_class|Content
198413|CAIDA_class|Transit/Access
198414|CAIDA_class|Transit/Access
198415|CAIDA_class|Transit/Access
198416|peerDB_class|Transit/Access
198417|CAIDA_class|Transit/Access
198418|peerDB_class|Transit/Access
198419|CAIDA_class|Transit/Access
198420|CAIDA_class|Transit/Access
198423|peerDB_class|Content
198424|peerDB_class|Transit/Access
198425|CAIDA_class|Enterprise
198426|peerDB_class|Transit/Access
198429|CAIDA_class|Enterprise
198430|peerDB_class|Content
198431|CAIDA_class|Transit/Access
198432|CAIDA_class|Transit/Access
198433|CAIDA_class|Transit/Access
198434|CAIDA_class|Enterprise
198435|peerDB_class|Transit/Access
198436|CAIDA_class|Transit/Access
198437|CAIDA_class|Enterprise
198438|CAIDA_class|Transit/Access
198440|peerDB_class|Transit/Access
198442|CAIDA_class|Transit/Access
198443|CAIDA_class|Transit/Access
198444|CAIDA_class|Transit/Access
198445|CAIDA_class|Enterprise
198447|CAIDA_class|Enterprise
198449|CAIDA_class|Enterprise
198450|CAIDA_class|Transit/Access
198451|CAIDA_class|Enterprise
198452|CAIDA_class|Enterprise
198454|CAIDA_class|Transit/Access
198455|peerDB_class|Content
198457|CAIDA_class|Enterprise
198460|CAIDA_class|Enterprise
198461|CAIDA_class|Enterprise
198463|peerDB_class|Transit/Access
198466|CAIDA_class|Enterprise
198467|CAIDA_class|Transit/Access
198470|CAIDA_class|Enterprise
198471|peerDB_class|Transit/Access
198472|CAIDA_class|Transit/Access
198473|CAIDA_class|Enterprise
198476|CAIDA_class|Transit/Access
198477|peerDB_class|Transit/Access
198479|CAIDA_class|Transit/Access
198480|CAIDA_class|Enterprise
198481|CAIDA_class|Transit/Access
198484|CAIDA_class|Transit/Access
198485|CAIDA_class|Transit/Access
198488|CAIDA_class|Enterprise
198489|CAIDA_class|Enterprise
198490|CAIDA_class|Transit/Access
198491|CAIDA_class|Enterprise
198492|peerDB_class|Content
198493|peerDB_class|Transit/Access
198494|CAIDA_class|Enterprise
198495|peerDB_class|Enterprise
198496|peerDB_class|Transit/Access
198498|CAIDA_class|Transit/Access
198499|CAIDA_class|Transit/Access
198500|CAIDA_class|Transit/Access
198502|CAIDA_class|Enterprise
198503|CAIDA_class|Enterprise
198504|CAIDA_class|Transit/Access
198505|CAIDA_class|Enterprise
198507|peerDB_class|Transit/Access
198508|peerDB_class|Content
198509|CAIDA_class|Transit/Access
198511|CAIDA_class|Enterprise
198512|CAIDA_class|Enterprise
198513|CAIDA_class|Enterprise
198514|CAIDA_class|Transit/Access
198515|CAIDA_class|Enterprise
198518|CAIDA_class|Transit/Access
198520|CAIDA_class|Transit/Access
198521|CAIDA_class|Content
198522|CAIDA_class|Enterprise
198523|CAIDA_class|Enterprise
198524|CAIDA_class|Content
198525|peerDB_class|Transit/Access
198526|CAIDA_class|Enterprise
198529|peerDB_class|Transit/Access
198530|CAIDA_class|Enterprise
198531|CAIDA_class|Enterprise
198532|CAIDA_class|Enterprise
198534|CAIDA_class|Enterprise
198537|peerDB_class|Transit/Access
198538|CAIDA_class|Transit/Access
198539|CAIDA_class|Transit/Access
198540|CAIDA_class|Transit/Access
198541|CAIDA_class|Transit/Access
198543|CAIDA_class|Enterprise
198544|CAIDA_class|Enterprise
198545|peerDB_class|Transit/Access
198546|CAIDA_class|Transit/Access
198547|CAIDA_class|Enterprise
198548|CAIDA_class|Enterprise
198549|CAIDA_class|Transit/Access
198550|CAIDA_class|Transit/Access
198551|peerDB_class|Transit/Access
198553|CAIDA_class|Transit/Access
198554|peerDB_class|Content
198560|peerDB_class|Content
198561|CAIDA_class|Transit/Access
198563|CAIDA_class|Transit/Access
198565|CAIDA_class|Enterprise
198566|CAIDA_class|Enterprise
198567|CAIDA_class|Enterprise
198568|CAIDA_class|Transit/Access
198569|CAIDA_class|Transit/Access
198570|peerDB_class|Transit/Access
198572|CAIDA_class|Enterprise
198573|CAIDA_class|Transit/Access
198574|CAIDA_class|Enterprise
198575|CAIDA_class|Transit/Access
198576|CAIDA_class|Transit/Access
198577|CAIDA_class|Transit/Access
198578|CAIDA_class|Enterprise
198579|peerDB_class|Transit/Access
198580|CAIDA_class|Transit/Access
198581|CAIDA_class|Enterprise
198583|CAIDA_class|Transit/Access
198588|CAIDA_class|Transit/Access
198589|peerDB_class|Transit/Access
198591|peerDB_class|Enterprise
198592|CAIDA_class|Transit/Access
198593|CAIDA_class|Enterprise
198594|CAIDA_class|Transit/Access
198595|CAIDA_class|Transit/Access
198597|CAIDA_class|Enterprise
198598|CAIDA_class|Enterprise
198600|CAIDA_class|Enterprise
198601|CAIDA_class|Transit/Access
198604|peerDB_class|Transit/Access
198605|peerDB_class|Enterprise
198606|CAIDA_class|Enterprise
198607|CAIDA_class|Enterprise
198608|CAIDA_class|Transit/Access
198610|peerDB_class|Enterprise
198611|peerDB_class|Enterprise
198612|peerDB_class|Transit/Access
198613|CAIDA_class|Enterprise
198614|CAIDA_class|Transit/Access
198615|CAIDA_class|Enterprise
198616|CAIDA_class|Transit/Access
198618|CAIDA_class|Transit/Access
198619|CAIDA_class|Transit/Access
198620|CAIDA_class|Enterprise
198621|CAIDA_class|Transit/Access
198622|CAIDA_class|Enterprise
198623|peerDB_class|Transit/Access
198626|CAIDA_class|Transit/Access
198627|CAIDA_class|Enterprise
198628|CAIDA_class|Enterprise
198631|CAIDA_class|Transit/Access
198633|CAIDA_class|Enterprise
198635|CAIDA_class|Enterprise
198636|CAIDA_class|Transit/Access
198637|CAIDA_class|Enterprise
198638|CAIDA_class|Transit/Access
198639|CAIDA_class|Transit/Access
198640|CAIDA_class|Transit/Access
198641|CAIDA_class|Enterprise
198642|CAIDA_class|Transit/Access
198643|CAIDA_class|Transit/Access
198644|CAIDA_class|Transit/Access
198645|CAIDA_class|Enterprise
198646|CAIDA_class|Enterprise
198647|CAIDA_class|Enterprise
198648|CAIDA_class|Enterprise
198649|CAIDA_class|Transit/Access
198650|CAIDA_class|Enterprise
198651|CAIDA_class|Transit/Access
198653|CAIDA_class|Enterprise
198654|CAIDA_class|Enterprise
198655|CAIDA_class|Enterprise
198656|CAIDA_class|Enterprise
198657|CAIDA_class|Transit/Access
198664|CAIDA_class|Enterprise
198665|CAIDA_class|Enterprise
198667|CAIDA_class|Enterprise
198668|CAIDA_class|Transit/Access
198669|peerDB_class|Transit/Access
198670|CAIDA_class|Transit/Access
198672|CAIDA_class|Transit/Access
198674|CAIDA_class|Enterprise
198675|CAIDA_class|Transit/Access
198676|CAIDA_class|Transit/Access
198677|CAIDA_class|Enterprise
198682|peerDB_class|Transit/Access
198683|CAIDA_class|Enterprise
198684|CAIDA_class|Enterprise
198685|CAIDA_class|Transit/Access
198686|CAIDA_class|Enterprise
198688|CAIDA_class|Enterprise
198692|CAIDA_class|Transit/Access
198693|CAIDA_class|Enterprise
198694|CAIDA_class|Transit/Access
198695|CAIDA_class|Transit/Access
198696|CAIDA_class|Content
198700|CAIDA_class|Enterprise
198701|CAIDA_class|Enterprise
198704|CAIDA_class|Transit/Access
198705|CAIDA_class|Enterprise
198706|CAIDA_class|Transit/Access
198709|peerDB_class|Transit/Access
198710|peerDB_class|Transit/Access
198712|CAIDA_class|Transit/Access
198713|CAIDA_class|Transit/Access
198715|CAIDA_class|Transit/Access
198716|CAIDA_class|Enterprise
198717|CAIDA_class|Transit/Access
198718|CAIDA_class|Transit/Access
198719|peerDB_class|Transit/Access
198720|CAIDA_class|Transit/Access
198721|peerDB_class|Transit/Access
198722|peerDB_class|Transit/Access
198723|CAIDA_class|Transit/Access
198725|CAIDA_class|Transit/Access
198726|peerDB_class|Transit/Access
198728|CAIDA_class|Enterprise
198730|CAIDA_class|Enterprise
198731|CAIDA_class|Transit/Access
198735|peerDB_class|Transit/Access
198736|peerDB_class|Transit/Access
198737|CAIDA_class|Transit/Access
198738|peerDB_class|Content
198743|CAIDA_class|Enterprise
198744|CAIDA_class|Enterprise
198746|CAIDA_class|Enterprise
198750|CAIDA_class|Transit/Access
198751|CAIDA_class|Enterprise
198752|CAIDA_class|Enterprise
198753|CAIDA_class|Transit/Access
198754|peerDB_class|Content
198755|CAIDA_class|Transit/Access
198757|CAIDA_class|Transit/Access
198758|CAIDA_class|Transit/Access
198759|CAIDA_class|Enterprise
198760|CAIDA_class|Transit/Access
198761|peerDB_class|Transit/Access
198762|CAIDA_class|Enterprise
198765|CAIDA_class|Enterprise
198766|peerDB_class|Transit/Access
198770|CAIDA_class|Content
198771|CAIDA_class|Enterprise
198772|CAIDA_class|Transit/Access
198773|CAIDA_class|Enterprise
198774|CAIDA_class|Transit/Access
198776|CAIDA_class|Transit/Access
198777|CAIDA_class|Transit/Access
198778|CAIDA_class|Enterprise
198781|peerDB_class|Transit/Access
198782|CAIDA_class|Content
198784|CAIDA_class|Transit/Access
198785|peerDB_class|Transit/Access
198787|CAIDA_class|Transit/Access
198788|CAIDA_class|Enterprise
198790|CAIDA_class|Enterprise
198791|CAIDA_class|Transit/Access
198792|peerDB_class|Transit/Access
198794|CAIDA_class|Enterprise
